,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
30,Port Authority of Allegheny County,Pittsburgh,0.03934886691411197,0.169748470632926,0.6700528473862714,0.0818317367552158,0.03785128549896371,0.04321149420258794,0.047530571093369105,0.060468596620818306,0.06838674299895764,0.044769340157195796,0.0626853965438619,0.06164607188192159,0.07701221653100038,0.1263351247939326,0.12191745271378893,0.3870780221951491,"Pittsburgh, PA",Pittsburgh,PA,40.4396,0.0
31,Rhode Island Public Transit Authority (RIPTA),Providence,0.048068414512346815,0.04581007762808947,0.03425212570167644,0.06867918761728314,0.10646775562680548,0.06962160499534098,0.10360122788370721,0.0956958569168496,0.07252745692509366,0.0734884815348831,0.09180355514364887,0.09303704252939045,0.06436479569969643,0.15661059574281724,0.6095594626620165,0.5893748119015386,"Providence, RI",Providence,RI,41.823,0.0
32,San Diego Metropolitan Transit System (MTS),San Diego,0.03699687881102771,0.03999548172314341,0.11525914241215722,0.006388911791468538,0.014996354215251055,0.008759093439571899,0.007801263375819684,0.00886455075084869,0.006742726573108452,0.014140619033030141,0.012414449347431177,0.008101585592718966,0.047875329107748936,0.01845564021542307,0.050813797645318945,0.019763843215621274,"San Diego, CA",San Diego,CA,32.8312,0.0
33,San Francisco Bay Area Rapid Transit District (BART),Oakland,0.5048163324923157,0.4611905792823381,0.5175482868009007,0.27389624266316676,0.28804317551969144,0.39200695916312717,0.32127568794014777,0.2599383125496942,1.0810447126286427,1.1588847167932164,0.5863871014477068,0.7465900012387071,0.4076895769807297,0.5082970567814533,0.8567678214439455,1.9451594927511342,"Oakland, CA",Oakland,CA,37.7903,0.0
34,Santa Clara Valley Transportation Authority (VTA),San Jose,0.45740943572414,0.6574854527751838,0.345938901443351,0.5532391232981365,0.4729734786687814,0.25011609524515704,0.44270562868734287,0.7443587241917147,0.20414934338648633,0.8435989889919658,1.3431701194651553,0.7868026006745732,0.3146802544753535,0.29993413374441413,1.6210479772869388,4.683874251724245,"San Jose, CA",San Jose,CA,37.3019,0.0
35,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,0.07827016524549409,0.09047197856818041,0.10714506798472175,0.12192296714350957,0.10493548644552098,0.07776266459736349,0.12506029296173743,0.09749406467435273,0.09541836930982107,0.10082484867514653,0.10814572832024096,0.11311701412653365,0.11048929424046473,0.13465313870659937,0.15435700332931088,0.32601890816824347,"Philadelphia, PA",Philadelphia,PA,40.0077,0.0
36,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,0.11522602771011618,0.15157476387729493,0.3867882031723291,0.05692380890590194,0.08305432203475538,0.08272455196078829,0.08224844577052161,0.10431735318027588,0.09719473749687374,0.10408268381508864,0.7768633876626752,1.7298673603952488,1.5752710807897354,2.487898695898882,6.586748396146898,13.731201230977387,"Staten Island, NY",Staten Island,NY,40.5834,0.0
37,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,0.02807085014889143,0.022028395113678448,0.02164472846285762,0.02244483074315013,0.02373914803306842,0.021699356517203117,0.034981390328995735,0.02798482642042706,0.030342605806802578,0.033558196123724696,0.034700863363914994,0.07318005454252816,0.1157997096084392,0.30859366512666325,0.2452574885011963,0.33394175485260097,"Cleveland, OH",Cleveland,OH,41.4767,0.0
38,Tri-County Metropolitan Transportation District of Oregon,Portland,0.06588307224446598,0.0977619980416917,0.3229010203828113,0.27229464867025466,0.31241104831634176,0.232309839852575,0.20334723255763593,0.23350964749633407,0.22607220385021073,0.20121550104777763,0.2407340419697958,0.22052493125850708,0.19931374483276004,0.23352111830154249,0.4024499563348864,0.8585836428392842,"Portland, OR",Portland,OR,45.5372,0.0
39,Utah Transit Authority (UTA),Salt Lake City,0.16141135149404687,0.5352670593380168,0.4350566968581722,0.4798080014006961,0.364014624397021,0.35399288276135804,7.831195960809888,3.359020649541259,1.6071132838852071,0.2978368369403121,0.2866652166587503,0.15614011748275786,0.20398324103557142,0.816813895205557,0.3350883631112553,0.4026102395088749,"Salt Lake City, UT",Salt Lake City,UT,40.7777,0.0
40,VIA Metropolitan Transit (VIA),San Antonio,0.1337573263646415,0.11854273620018092,0.17767608774548913,0.14087448184970605,0.07113980810642964,0.05416332665933462,0.04337820304483124,0.04776759743027019,0.02109271587209883,0.050040358214739386,0.062147653622969756,0.0913295009980866,0.15926325922596274,0.10380264459880253,0.13678617856758035,0.3306540065675854,"San Antonio, TX",San Antonio,TX,29.4658,0.0
41,"Valley Metro Rail, Inc. (VMR)",Phoenix,,,,,0.0035247442775996948,0.008196125573108592,0.030258391850619203,0.05331815791587642,0.0542268460237674,0.04582750208186369,0.12596707669207552,0.07095924034932409,0.0703141197484308,0.07407819212912028,0.09324825349346128,0.15842425787820227,"Phoenix, AZ",Phoenix,AZ,33.5722,0.0
42,Washington Metropolitan Area Transit Authority (WMATA),Washington,0.5145714611500889,0.4755475602671044,0.5332698415402791,0.49123999987650335,0.42981554559602636,0.45539085438488197,0.3272455368257143,0.33379922584765964,0.3270932690580801,0.30534965526164587,0.324862604701231,0.34319885276275414,0.34510136667734875,0.31354877795096064,0.4090797529298085,0.9504525124256675,"Washington, DC",Washington,DC,38.9047,0.0
43,Washington State Ferries (WSF),Olympia,3.204104622964825,4.481408941674312,4.943415449793024,5.364963001336786,4.809469242017724,5.163029417363957,5.189912387970589,5.423159692822901,5.550407664058577,5.6037932944008455,5.712213439392088,5.875233830209094,5.987355715495184,4.839603828927807,5.078165958153222,7.5859489143336045,"Olympia, WA",Olympia,WA,47.0417,0.0
