,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
22,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,2.884023462312988,3.0452163981280878,3.294557480310006,3.5033335095658327,3.4876649003278803,3.483583991588968,2.8931210779986825,3.413934865431047,4.204519938620191,4.378142214695954,4.3532506788108,4.307645649710615,4.69450624358462,5.249045628240682,4.964235511616912,26.48002864669972,"New York, NY",New York,NY,40.6943,-73.9249
23,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,0.016009675948059056,0.01446269806659722,0.031946668382916724,0.010365118545633527,0.0006347172950453518,0.019618913004908214,0.025709055352739475,0.019290830208991836,0.008554777529218576,0.015634323205290464,0.0,9.392110003022146e-05,2.411127042677696e-05,0.022370920098156603,0.06290740817935789,0.055556867993800337,"Atlanta, GA",Atlanta,GA,33.7627,-84.4224
24,New Jersey Transit Corporation,Newark,3.9926338973353643,3.7325580015867286,3.3465006912143016,3.0845351773943626,3.5115532279653965,4.376429937023524,2.965956791670768,3.450535292080287,3.9837788532582836,1.3875175795351333,1.2881094521298486,1.2769550400745884,1.345456976342043,3.472084455695476,5.057182308915813,10.611444381557822,"Newark, NJ",Newark,NJ,40.7245,-74.1725
25,New Orleans Regional Transit Authority (NORTA),New Orleans,0.0,,0.30016345821406104,0.13403775834420417,0.1318290014714776,0.10848132541777891,0.11390791632079877,0.08229532820019678,0.10327093970697038,0.23240796626598362,0.3530366491053474,0.3938904216263648,0.4359318576957604,0.4661910251162951,0.5787988178180895,1.6827101086775347,"New Orleans, LA",New Orleans,LA,30.0687,-89.9288
26,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,0.22722498097461663,0.1939275331135941,0.21693258037203636,0.037125864031165835,0.04751777552633588,0.28208284085659213,0.28372983811297486,1.739971501719574,2.3234332973742826,0.6822300658609679,0.2153837503184411,0.09001112829415615,0.05396606410494415,0.0,0.0,0.5262699590957665,"Chicago, IL",Chicago,IL,41.8373,-87.6862
27,Northern Indiana Commuter Transportation District (NICTD),Chesterton,6.0065901453323445,4.983100802530686,12.176662453997036,9.154861758978848,9.351081176595653,9.968061845694315,7.7431279718036325,5.006267008133371,6.635285558949643,5.663975727306338,4.612294202306383,14.005296111960915,11.3355544032395,15.332902181844169,9.642232328329582,15.838247161697565,"Chesterton, IN",Chesterton,IN,41.5997,-87.0548
28,Pace - Suburban Bus Division,Arlington Heights,2.3625563523210946,2.7409750245017417,2.52862318377446,3.1417413201157305,4.028940402618719,4.079906196234964,4.127678459568685,4.091784057259922,4.177032536437929,4.538233624643929,0.005195341745463071,0.04317862560790333,0.042906585579018046,0.04232571156324368,0.04718895233325436,0.25561580755390895,"Arlington Heights, IL",Arlington Heights,IL,42.0955,-87.9825
29,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,0.7055886820714993,0.17443388375454427,0.3629393967440466,0.2427886252636813,0.33285590635714896,0.314575028575583,1.6956669676971468,2.5165322161457784,1.743195028955719,1.9300717735662754,2.759646041851869,2.485648622438986,8.296986124349683,1.7540599980255804,10.485992841871562,33.21043747572004,"San Carlos, CA",San Carlos,CA,37.4982,-122.268
30,Port Authority of Allegheny County,Pittsburgh,2.9261093481022926,2.3954673969792983,2.8394112357591856,3.8321406000556713,4.0882838928932,4.606524067075773,3.734354437011325,3.5622470312878867,3.470216617059011,3.4012673049108066,3.7428963365421084,4.175056089561186,4.5102728617300425,4.995175883819479,4.716601099476096,10.407368207759824,"Pittsburgh, PA",Pittsburgh,PA,40.4396,-79.9762
31,Rhode Island Public Transit Authority (RIPTA),Providence,1.585241147605169,1.5054489636603312,1.5431688046426042,1.9236001436546941,2.2590274234332064,2.700361126930495,2.562461868007184,2.4629189463831693,2.9177947802160813,0.38524391293799065,0.38216787803959257,0.7492062035517685,0.833745286140322,0.5704663871419426,0.6686485402068004,2.202924417827694,"Providence, RI",Providence,RI,41.823,-71.4187
